Num_Acc;an;mois;jour;hrmn;lat;long;dep
201800050293;18;7;16;2300;4886620;235251;750
201800050294;18;7;19;800;4885736;234660;750
201800050295;18;7;19;945;4886152;233916;750
201800050296;18;7;20;5;4585516;235293;750
201800050297;18;7;20;1655;4886404;234268;750
201800050298;18;7;22;130;4886614;233445;750
201800050299;18;7;23;1140;4886089;233181;750
201800050300;18;7;27;350;4886010;233337;750
201800050301;18;7;31;1055;4885875;234111;750
201800050302;18;8;1;1240;4887047;234872;750
201800050303;18;8;2;1510;4886379;234935;750
201800050304;18;8;2;1824;4886205;233791;750
201800050305;18;8;10;420;4886934;235424;750
201800050306;18;8;13;1310;4886941;232546;750
201800050307;18;8;20;1200;4886712;236350;750
201800050308;18;8;22;2230;4886784;234349;750
201800050309;18;8;24;2250;4886666;233333;750
201800050310;18;8;28;1510;4886086;233027;750
201800050311;18;8;30;1055;4887000;234000;750
201800050312;18;8;31;1715;4885620;234650;750
201800050313;18;8;31;2105;;;750
201800050314;18;9;2;240;4886668;232166;750
201800050315;18;9;6;1140;4886449;236467;750
201800050316;18;9;7;1030;4886000;234000;750
201800050317;18;9;12;915;4886000;234000;750
201800050318;18;9;15;620;4886633;233449;750
201800050319;18;9;17;1350;4886202;233721;750
201800050320;18;9;27;1030;4886649;232390;750
201800050321;18;9;28;1115;4886825;235849;750
201800050322;18;9;28;1630;4885778;234733;750
201800050323;18;9;29;1320;4886000;235000;750
201800050324;18;9;30;1135;4886730;233460;750
201800050325;18;9;30;1250;4885857;234813;750
201800050326;18;10;2;2045;;;750
201800050327;18;10;5;1300;4885387;236521;750
201800050328;18;10;6;1600;4886097;234781;750
201800050329;18;10;7;1350;4885873;234753;750
201800050330;18;10;14;951;4886000;233000;750
201800050331;18;10;17;2150;4886362;234224;750
201800050332;18;10;22;1040;4886407;234237;750
201800050333;18;10;31;1335;4886025;233298;750
201800050334;18;11;3;1030;4886102;232968;750
201800050335;18;11;7;1935;4886642;232875;750
201800050336;18;11;12;1115;;;750
201800050337;18;11;17;1200;4885854;234825;750
201800050338;18;11;22;905;4886400;234100;750
201800050339;18;11;25;1420;4886000;233000;750
201800050340;18;11;28;750;4885598;234635;750
201800050341;18;11;30;922;4886090;234519;750
201800050342;18;12;1;1845;4886000;233000;750
201800050343;18;12;2;1515;4885933;234524;750
201800050344;18;12;4;820;4885867;234769;750
201800050345;18;12;7;1800;4886228;234142;750
201800050346;18;12;10;930;4886088;234080;750
201800050347;18;12;13;1450;4886094;234076;750
201800050348;18;12;19;1300;4886146;234240;750
201800050349;18;12;30;1400;4886746;233430;750
201800050350;18;1;9;1700;4887060;233206;750
201800050351;18;1;13;2110;4886920;233864;750
201800050352;18;1;26;1725;4887070;234788;750
201800050353;18;1;27;1730;4886920;233288;750
201800050354;18;1;28;1450;4886890;233667;750
201800050355;18;2;1;1530;4886870;234133;750
201800050356;18;2;2;1045;4886740;235151;750
201800050357;18;2;2;1730;4886780;234537;750
201800050358;18;2;7;1540;4886620;235251;750
201800050359;18;2;12;920;4886470;234275;750
201800050360;18;2;24;1720;4887170;234163;750
201800050361;18;3;26;1730;4886940;234032;750
201800050362;18;4;2;2120;4885770;234776;750
201800050363;18;4;6;1450;4887030;233244;750
201800050364;18;4;6;1630;4886600;235376;750
201800050365;18;4;12;1925;4886390;234233;750
201800050366;18;4;16;2045;4886680;234383;750
201800050367;18;4;22;520;4886780;234537;750
201800050368;18;5;5;1900;4887020;233220;750
201800050369;18;5;14;1725;4887030;233244;750
201800050370;18;5;28;1920;4886820;234361;750
201800050371;18;6;12;1923;4885640;236422;750
201800050372;18;6;14;1950;4886620;235251;750
201800050373;18;6;16;1350;4886310;235876;750
201800050374;18;6;17;1610;4887020;232993;750
201800050375;18;6;19;1255;4886890;233667;750
201800050376;18;6;23;1520;4887150;233704;750
201800050377;18;7;9;940;4886270;235426;750
201800050378;18;7;15;1230;4886820;236095;750
201800050379;18;7;24;1940;4886700;234300;750
201800050380;18;8;8;910;4886200;236200;750
201800050381;18;8;17;1035;4880000;234000;750
201800050382;18;8;21;1450;4886082;236699;750
201800050383;18;8;21;1825;4886425;234787;750
201800050384;18;8;24;1550;4886964;235202;750
201800050385;18;9;4;910;;;750
201800050386;18;9;4;1445;4886942;233303;750
201800050387;18;9;13;1700;4886148;236467;750
201800050388;18;9;21;925;4886066;236730;750
201800050389;18;9;27;1320;4886947;235290;750
201800050390;18;10;1;1905;4886560;235599;750
201800050391;18;10;2;1800;;;750
201800050392;18;10;5;1730;4887024;233256;750
201800050393;18;10;5;2030;4886100;235340;750
201800050394;18;10;9;1210;4886995;234045;750
201800050395;18;10;15;1525;4885469;236282;750
201800050396;18;10;23;930;4886934;232892;750
201800050397;18;10;30;1820;4886935;234025;750
201800050398;18;10;31;820;4884932;236419;750
201800050399;18;11;2;855;4887100;233000;750
201800050400;18;11;2;2040;4886665;234192;750
201800050401;18;11;2;1350;4885685;236797;750
201800050402;18;11;6;1800;4887000;233000;750
201800050403;18;11;10;1820;4885190;236140;750
201800050404;18;11;16;1935;4887082;233367;750
201800050405;18;11;19;845;4886980;233260;750
201800050406;18;11;21;1710;4886000;234000;750
201800050407;18;11;30;1920;;;750
201800050408;18;12;1;1320;4886300;235240;750
201800050409;18;12;13;900;4886230;236510;750
201800050410;18;12;16;1315;4886948;235338;750
201800050411;18;12;28;1855;4885000;236000;750
201800050412;18;1;5;1840;4885980;236096;750
201800050413;18;1;13;1945;4886340;235094;750
201800050414;18;1;23;1527;4886410;235136;750
201800050415;18;1;24;1130;4886570;235688;750
201800050416;18;1;25;2310;4885690;236282;750
201800050417;18;1;26;730;4886320;235248;750
201800050418;18;1;29;2130;4886150;233907;750
201800050419;18;1;31;1750;4886280;235331;750
201800050420;18;2;2;1436;4886010;236743;750
201800050421;18;2;5;920;4886730;236338;750
201800050422;18;2;5;2300;4886440;235150;750
201800050423;18;2;8;1810;4886730;236338;750
201800050424;18;2;9;850;4885880;236448;750
201800050425;18;2;13;1950;4886680;236178;750
201800050426;18;2;16;1420;4886320;235164;750
201800050427;18;3;3;2100;4885690;235380;750
201800050428;18;3;4;1950;4886680;236178;750
201800050429;18;3;7;700;4886340;235094;750
201800050430;18;3;7;835;4886340;235094;750
201800050431;18;3;13;1230;4887030;233244;750
201800050432;18;3;17;1510;4886290;236252;750
201800050433;18;3;24;2200;4885840;235190;750
201800050434;18;3;26;910;4886600;235344;750
201800050435;18;3;28;1540;4886730;236338;750
201800050436;18;3;29;640;4886620;235251;750
201800050437;18;3;29;950;4886130;236456;750
201800050438;18;4;3;1900;4885720;236175;750
201800050439;18;4;5;2040;4886800;236223;750
201800050440;18;4;6;2200;4885810;236446;750
201800050441;18;4;13;1500;4886010;236743;750
201800050442;18;4;16;1940;4886470;235967;750
201800050443;18;4;18;2210;4885520;235280;750
201800050444;18;4;20;1800;4886140;235356;750
201800050445;18;4;20;2240;4885990;236073;750
201800050446;18;4;23;940;4885750;236110;750
201800050447;18;4;24;1855;4885830;236380;750
201800050448;18;4;25;1430;4886880;235664;750
201800050449;18;4;26;1625;4886600;235376;750
201800050450;18;5;2;1740;4886720;236302;750
201800050451;18;5;3;845;4885900;235922;750
201800050452;18;5;9;1550;4886800;236223;750
201800050453;18;5;9;2015;4885290;235896;750
201800050454;18;5;14;1240;4886340;236151;750
201800050455;18;5;22;1945;4886480;233484;750
201800050456;18;5;27;325;4886250;236688;750
201800050457;18;5;29;2325;4886300;236645;750
201800050458;18;6;2;1750;4886600;235376;750
201800050459;18;6;4;2140;4886120;235819;750
201800050460;18;6;8;1710;4886340;235094;750
201800050461;18;6;8;2212;4886690;236220;750
201800050462;18;6;11;1645;4886900;235558;750
201800050463;18;6;12;1725;4886600;235376;750
201800050464;18;6;18;658;4886180;235376;750
201800050465;18;6;25;1725;4886990;232796;750
201800050466;18;7;3;1250;4886640;236039;750
201800050467;18;7;4;2015;4886720;235302;750
201800050468;18;7;18;2015;;;750
201800050469;18;7;22;15;4887007;233379;750
201800050470;18;7;27;1850;4851458;217153;750
201800050471;18;8;5;1530;4886478;235517;750
201800050472;18;8;12;630;4886029;236704;750
201800050473;18;8;15;1415;4885731;236134;750
201800050474;18;8;17;515;4885113;235599;750
201800050475;18;9;1;1530;4885729;234917;750
201800050476;18;9;5;2315;4886183;235393;750
201800050477;18;9;10;1055;;;750
201800050478;18;9;17;7;4885814;236444;750
201800050479;18;9;22;15;4886000;235000;750
201800050480;18;9;25;845;4886000;230000;750
201800050481;18;9;26;1735;4886474;235934;750
201800050482;18;9;29;352;4886870;235106;750
201800050483;18;9;30;1240;4886153;235360;750
201800050484;18;10;4;2341;4886800;235500;750
201800050485;18;10;9;330;4886740;236260;750
201800050486;18;10;11;1720;4885850;23485;750
201800050487;18;10;15;1149;4886091;236356;750
201800050488;18;10;17;1330;4886757;236313;750
201800050489;18;10;17;2050;4886840;235961;750
201800050490;18;10;22;1420;4886163;236558;750
201800050491;18;10;23;715;4886755;236310;750
201800050492;18;10;23;1435;4885944;236759;750
201800050493;18;10;23;1840;4886348;235407;750
201800050494;18;10;28;1940;4885000;235000;750
201800050495;18;10;30;30;4887139;233680;750
201800050496;18;10;30;930;4886269;235414;750
201800050497;18;10;31;2350;4887108;234447;750
201800050498;18;11;5;1720;4880000;234000;750
201800050499;18;11;6;1414;;;750
201800050500;18;11;7;439;4886124;233615;750
201800050501;18;11;7;1850;4885777;235433;750
201800050502;18;11;18;1535;4886172;236467;750
201800050503;18;11;18;2340;4885813;235172;750
201800050504;18;12;3;730;4880000;236000;750
201800050505;18;12;5;130;4886218;236673;750
201800050506;18;12;5;2230;4886318;233552;750
201800050507;18;12;7;1200;4887184;233288;750
201800050508;18;12;10;2310;;;750
201800050509;18;12;18;1635;4886000;237000;750
201800050510;18;12;19;1420;4887063;233270;750
201800050511;18;12;20;1215;4886836;235774;750
201800050512;18;12;26;1120;4886740;234575;750
201800050513;18;12;27;50;4886500;235700;750
201800050514;18;12;28;1150;;;750
201800050515;18;1;2;1625;4885460;236271;750
201800050516;18;1;5;1615;4885510;236163;750
201800050517;18;1;10;1000;4885680;236138;750
201800050518;18;1;17;1050;4885370;236561;750
201800050519;18;1;18;1610;4884740;236565;750
201800050520;18;1;23;1950;4885040;236002;750
201800050521;18;1;25;1015;4885920;234861;750
201800050522;18;1;26;830;4885900;235571;750
201800050523;18;1;28;335;4885120;236265;750
201800050524;18;12;20;1005;4885479;236266;750
201800050525;18;2;2;955;4885750;235141;750
201800050526;18;2;4;350;4886730;236338;750
201800050527;18;2;7;1745;4885640;235666;750
201800050528;18;2;17;1845;4887580;234201;750
201800050529;18;2;21;1340;4885240;235482;750
201800050530;18;2;25;2030;4885720;236175;750
201800050531;18;3;3;1850;4887610;233665;750
201800050532;18;3;6;1908;4885440;235494;750
201800050533;18;3;15;1535;4885600;235911;750
201800050534;18;3;20;1100;4885240;236211;750
201800050535;18;3;23;1045;4886810;236131;750
201800050536;18;3;23;1555;4885960;234884;750
201800050537;18;3;25;1130;4885670;234891;750
201800050538;18;3;27;1100;4885750;235421;750
201800050539;18;4;5;1600;4884890;236252;750
201800050540;18;4;9;2145;4887970;232831;750
201800050541;18;4;10;1120;4885360;234707;750
201800050542;18;4;12;2030;4886610;236108;750
201800050543;18;4;14;1133;4886020;234915;750
201800050544;18;4;14;1240;4885370;236896;750
201800050545;18;4;17;1850;4885400;236113;750
201800050546;18;4;19;1900;4885520;235577;750
201800050547;18;4;24;220;4886120;235345;750
201800050548;18;5;4;1030;4884830;236339;750
201800050549;18;5;6;1830;4886000;236454;750
201800050550;18;5;7;1320;4885220;235197;750
201800050551;18;5;9;2345;4885520;235280;750
201800050552;18;5;17;1640;4885460;236271;750
201800050553;18;5;18;1345;4885570;235897;750
201800050554;18;5;25;1250;4885720;234729;750
201800050555;18;5;27;1030;4885850;234820;750
201800050556;18;5;27;1815;4886400;236240;750
201800050557;18;5;28;345;4885360;235796;750
201800050558;18;6;1;1750;4886730;234774;750
201800050559;18;6;2;2315;4885010;235896;750
201800050560;18;6;5;1125;4884740;236474;750
201800050561;18;6;5;1825;4885850;234820;750
201800050562;18;6;7;1600;4885250;236672;750
201800050563;18;6;12;840;4885960;235258;750
201800050564;18;6;14;848;4885570;234830;750
201800050565;18;6;14;1210;4885370;236561;750
201800050566;18;6;15;1410;4885080;236140;750
201800050567;18;6;15;1820;4886010;236455;750
201800050568;18;6;19;2205;4885080;236140;750
201800050569;18;6;20;850;4886970;235262;750
201800050570;18;6;23;1545;4885350;236650;750
201800050571;18;6;29;845;4885680;235104;750
201800050572;18;6;30;1550;4885770;235379;750
201800050573;18;7;1;1740;4886030;235292;750
201800050574;18;7;2;2005;4886860;234973;750
201800050575;18;7;3;1300;4885560;235968;750
201800050576;18;7;3;1700;4885700;234789;750
201800050577;18;7;4;650;4885900;235021;750
201800050578;18;7;5;1630;4885510;236163;750
201800050579;18;7;6;1920;4885410;235573;750
201800050580;18;7;10;850;4886870;235769;750
201800050581;18;7;12;2150;4885010;236338;750
201800050582;18;7;14;1345;4885140;235615;750
201800050583;18;7;15;1935;4885620;234643;750
201800050584;18;7;16;1725;4885660;235514;750
201800050585;18;7;26;100;;;750
201800050586;18;7;26;1515;4885762;235387;750
201800050587;18;7;28;2015;4886432;235147;750
201800050588;18;8;2;1730;;;750
201800050589;18;8;16;1015;4885870;236250;750
201800050590;18;8;22;1130;4885836;235200;750
201800050591;18;8;23;1100;4885925;235333;750
201800050592;18;8;24;825;4885364;234838;750
201800050593;18;8;28;1320;4885639;236090;750
201800050594;18;8;30;1100;;;750
201800050595;18;8;30;2215;;;750
201800050596;18;9;4;1515;4886000;235000;750
201800050597;18;9;4;1730;4885000;237000;750
201800050598;18;9;7;1600;4885270;236810;750
201800050599;18;9;8;1845;4885495;236865;750
201800050600;18;9;10;1005;4885903;233990;750
201800050601;18;9;12;1345;4885205;236615;750
201800050602;18;9;19;1735;4884740;236550;750
201800050603;18;9;19;2100;4885430;235490;750
201800050604;18;9;24;1730;4885643;235647;750
201800050605;18;9;26;2125;4885900;236000;750
201800050606;18;9;27;1300;;;750
201800050607;18;9;29;1805;4885000;236000;750
201800050608;18;9;20;2020;4886000;229000;750
201800050609;18;10;4;1835;4886000;233300;750
201800050610;18;10;5;1240;4885672;234892;750
201800050611;18;10;7;425;4886441;233025;750
201800050612;18;10;10;1235;4360853;143589;750
201800050613;18;10;11;1115;4885000;236000;750
201800050614;18;10;12;1757;4884752;236507;750
201800050615;18;10;16;1650;4885640;236420;750
201800050616;18;10;19;2145;4885181;236411;750
201800050617;18;10;26;2210;;;750
201800050618;18;10;27;2030;4885517;234608;750
201800050619;18;10;29;1410;4885821;234905;750
201800050620;18;11;2;1430;4885464;235470;750
201800050621;18;11;7;641;4885437;235500;750
201800050622;18;11;10;1518;;;750
201800050623;18;11;14;2040;4885665;234900;750
201800050624;18;11;16;745;4885692;235375;750
201800050625;18;11;20;830;4885044;236019;750
201800050626;18;11;22;1945;4886900;233900;750
201800050627;18;11;23;1505;;;750
201800050628;18;11;29;20;;;750
201800050629;18;12;3;938;4885412;234732;750
201800050630;18;12;3;1300;4886065;235333;750
201800050631;18;12;5;1015;4887950;233975;750
201800050632;18;12;7;2215;;;750
201800050633;18;12;10;2025;4885653;236410;750
201800050634;18;12;12;1530;4885498;236106;750
201800050635;18;12;13;1545;4885670;234890;750
201800050636;18;12;15;2100;4885120;236260;750
201800050637;18;12;17;1400;4885362;235626;750
201800050638;18;12;19;1415;4885467;236232;750
201800050639;18;12;20;705;4885464;235541;750
201800050640;18;12;22;855;4885314;235878;750
201800050641;18;12;23;115;;;750
201800050642;18;12;26;1900;4885386;234575;750
201800050643;18;1;1;2315;4885000;235486;750
201800050644;18;1;5;1125;4884850;234280;750
201800050645;18;1;8;1245;4884880;234172;750
201800050646;18;1;10;1050;4885030;234756;750
201800050647;18;1;13;2320;4885080;234548;750
201800050648;18;1;18;335;4884330;236427;750
201800050649;18;1;18;1255;4884030;234595;750
201800050650;18;1;19;1415;4884630;234025;750
201800050651;18;1;26;1200;4884270;235212;750
201800050652;18;1;27;2245;4885350;234523;750
201800050653;18;1;29;1840;4883830;234203;750
201800050654;18;1;29;2110;4884680;234331;750
201800050655;18;1;30;1310;4883980;234587;750
201800050656;18;1;31;1910;4885040;235354;750
201800050657;18;2;12;1445;4885280;234661;750
201800050658;18;2;14;900;4884780;235945;750
201800050659;18;2;18;1615;4884430;236496;750
201800050660;18;2;23;1030;4884090;233730;750
201800050661;18;2;23;1440;4883980;235131;750
201800050662;18;2;27;945;4884820;235334;750
201800050663;18;3;3;1753;4885380;234427;750
201800050664;18;3;5;705;4884860;234848;750
201800050665;18;3;7;1940;4883800;235582;750
201800050666;18;3;8;1500;4884880;234172;750
201800050667;18;3;8;1520;4884480;235694;750
201800050668;18;3;14;920;4884210;233796;750
201800050669;18;3;14;2100;4885080;234548;750
201800050670;18;3;16;850;4885240;234822;750
201800050671;18;3;18;859;4884030;234595;750
201800050672;18;3;21;1302;4885380;234427;750
201800050673;18;3;28;1545;4884870;235815;750
201800050674;18;4;3;930;4884430;236496;750
201800050675;18;4;9;1723;4884850;234280;750
201800050676;18;4;10;1710;4884940;235682;750
201800050677;18;4;11;1550;4884740;235315;750
201800050678;18;4;14;2045;4885380;234427;750
201800050679;18;4;18;1410;4884910;235762;750
201800050680;18;4;23;2102;4885030;234775;750
201800050681;18;4;24;1430;4884030;234595;750
201800050682;18;4;25;320;4884740;234365;750
201800050683;18;5;2;1715;4885040;235354;750
201800050684;18;5;3;1915;4884120;235596;750
201800050685;18;5;5;1245;4884610;236207;750
201800050686;18;5;7;1820;4884860;234848;750
201800050687;18;5;8;1810;4885140;234314;750
201800050688;18;5;12;116;4884600;234992;750
201800050689;18;5;18;1630;4884330;236427;750
201800050690;18;5;24;1230;4885110;235127;750
201800050691;18;5;25;1;4884960;234483;750
201800050692;18;6;1;1445;4884210;235150;750
201800050693;18;6;1;1525;4883900;235890;750
201800050694;18;6;2;1656;4884120;235596;750
201800050695;18;6;5;1405;4884760;234094;750
201800050696;18;6;7;1500;4884000;235633;750
201800050697;18;6;10;1446;4885080;234548;750
201800050698;18;6;11;1515;4884260;234286;750
201800050699;18;6;14;1600;4884360;235224;750
201800050700;18;6;19;1156;4885140;234314;750
201800050701;18;6;19;1905;4884810;235040;750
201800050702;18;6;21;851;4885110;235127;750
201800050703;18;6;29;1800;4884330;236427;750
201800050704;18;7;2;1110;4883870;235783;750
201800050705;18;7;3;1750;4884970;234227;750
201800050706;18;7;5;300;4885270;234762;750
201800050707;18;7;5;1010;4883950;234006;750
201800050708;18;7;9;1327;4885140;234314;750
201800050709;18;7;11;1155;4883880;234571;750
201800050710;18;7;11;1550;4884950;235439;750
201800050711;18;7;23;1150;4884200;235200;750
201800050712;18;7;25;112;4885303;234700;750
201800050713;18;7;25;1050;4884890;235537;750
201800050714;18;7;26;1430;4884987;235512;750
201800050715;18;7;27;1610;4884899;234451;750
201800050716;18;8;5;2346;4884995;235392;750
201800050717;18;8;11;1225;;;750
201800050718;18;8;23;1745;4880000;230000;750
201800050719;18;9;3;1140;;;750
201800050720;18;9;3;1845;4885000;235000;750
201800050721;18;9;3;2010;4885063;234571;750
201800050722;18;9;9;45;4884947;235682;750
201800050723;18;9;10;1010;4880000;233000;750
201800050724;18;9;12;845;4880000;235000;750
201800050725;18;9;17;819;4884769;235101;750
201800050726;18;9;17;1430;4883000;235000;750
201800050727;18;9;18;1625;4883000;233670;750
201800050728;18;9;18;1656;4884831;235044;750
201800050729;18;9;24;915;4885000;234000;750
201800050730;18;9;27;830;4883000;235000;750
201800050731;18;10;1;1821;;;750
201800050732;18;9;27;1400;;;750
201800050733;18;10;9;1715;4884420;236461;750
201800050734;18;10;10;1340;4885268;234353;750
201800050735;18;10;12;1415;4884058;235198;750
201800050736;18;10;13;1655;4884900;235700;750
201800050737;18;10;15;835;4885000;234000;750
201800050738;18;10;15;1825;4884000;234000;750
201800050739;18;10;17;1720;4880000;237000;750
201800050740;18;10;23;1305;4885205;234917;750
201800050741;18;10;24;1455;4885000;234000;750
201800050742;18;10;25;1430;4883000;233000;750
201800050743;18;10;30;1800;4885000;235700;750
201800050744;18;11;6;835;4884551;234189;750
201800050745;18;11;9;1010;4883000;235000;750
201800050746;18;11;11;954;4885154;234711;750
201800050747;18;11;12;1045;4884800;235000;750
201800050748;18;11;14;840;4883700;235400;750
201800050749;18;11;24;327;4884955;234494;750
201800050750;18;11;24;1345;4884940;234479;750
201800050751;18;11;29;930;4884400;234100;750
201800050752;18;12;15;1930;4884937;234810;750
201800050753;18;12;22;1228;4884366;233905;750
201800050754;18;1;9;2034;4884900;232537;750
201800050755;18;1;9;2240;4883970;233671;750
201800050756;18;1;17;2130;4884430;233299;750
201800050757;18;1;22;1340;4884040;233448;750
201800050758;18;1;24;1712;4885210;232976;750
201800050759;18;2;6;1130;4884490;233238;750
201800050760;18;2;14;1930;4884390;233896;750
201800050761;18;2;10;1945;4884940;235682;750
201800050762;18;2;20;900;4885180;233702;750
201800050763;18;3;4;420;4884980;232739;750
201800050764;18;3;5;850;4885180;233702;750
201800050765;18;3;5;1320;4884920;232582;750
201800050766;18;3;7;1830;4885150;233704;750
201800050767;18;3;16;1250;4885390;233268;750
201800050768;18;3;16;2000;4884870;233263;750
201800050769;18;3;31;1110;4885320;234322;750
201800050770;18;3;31;1330;4884250;233818;750
201800050771;18;4;5;1945;4884230;236354;750
201800050772;18;4;9;845;4884200;232960;750
201800050773;18;4;11;1548;4884200;233520;750
201800050774;18;4;12;930;4884520;232855;750
201800050775;18;4;14;1720;4885070;233027;750
201800050776;18;4;19;930;4884380;233751;750
201800050777;18;4;18;2145;4885290;233697;750
201800050778;18;5;8;1530;4884760;232746;750
201800050779;18;5;11;2100;4885140;232681;750
201800050780;18;5;17;1015;4884090;233730;750
201800050781;18;5;24;1752;4885770;233536;750
201800050782;18;5;25;1040;4885310;233128;750
201800050783;18;5;30;901;4884310;232635;750
201800050784;18;6;26;945;4884550;231913;750
201800050785;18;7;2;945;4884680;231657;750
201800050786;18;7;4;1040;4884410;232310;750
201800050787;18;7;9;700;4885760;233753;750
201800050788;18;7;10;2226;4884090;233730;750
201800050789;18;7;13;1313;4885760;233753;750
201800050790;18;7;13;1700;4885090;233867;750
201800050791;18;8;11;1930;4886667;233333;750
201800050792;18;8;20;930;4883900;233500;750
201800050793;18;8;22;1710;4884780;232786;750
201800050794;18;9;4;1110;4885100;233300;750
201800050795;18;9;7;2215;4884232;233490;750
201800050796;18;9;10;1025;4885110;233938;750
201800050797;18;9;10;1200;4885000;233000;750
201800050798;18;9;11;1900;;;750
201800050799;18;9;15;1330;4885400;233000;750
201800050800;18;9;19;1735;;;750
201800050801;18;9;20;1050;4884600;232400;750
201800050802;18;9;24;2330;4884733;232682;750
201800050803;18;9;27;600;4884100;233700;750
201800050804;18;9;27;2102;4885097;234100;750
201800050805;18;10;6;2245;4885300;233600;750
201800050806;18;10;9;1640;;;750
201800050807;18;10;11;1725;4885675;234095;750
201800050808;18;10;15;705;4884349;233184;750
201800050809;18;10;19;1610;;;750
201800050810;18;10;22;805;;;750
201800050811;18;10;25;1408;4800000;232800;750
201800050812;18;10;30;1545;4884694;232609;750
201800050813;18;11;12;2045;4884900;232800;750
201800050814;18;11;23;1050;4880000;232500;750
201800050815;18;11;25;950;4885200;234000;750
201800050816;18;11;30;1020;;;750
201800050817;18;11;30;2227;4884875;232830;750
201800050818;18;12;11;942;;;750
201800050819;18;12;13;1811;4884000;233000;750
201800050820;18;1;8;815;4885720;230990;750
201800050821;18;1;12;1600;4885600;232588;750
201800050822;18;1;17;1500;4884980;232324;750
201800050823;18;1;18;1745;4885050;231447;750
201800050824;18;1;21;1830;4885850;233243;750
201800050825;18;1;22;1410;4885920;232377;750
201800050826;18;1;23;2000;4885400;230853;750
201800050827;18;1;26;2000;4886110;232417;750
201800050828;18;1;29;1530;4885720;230990;750
201800050829;18;1;29;1710;4885180;231451;750
201800050830;18;2;3;1440;4885840;231365;750
201800050831;18;2;4;1654;4885480;230630;750
201800050832;18;2;5;755;4884830;231576;750
201800050833;18;2;13;805;4885430;232611;750
201800050834;18;2;21;1010;4886180;232186;750
201800050835;18;2;23;1825;4885410;230723;750
201800050836;18;3;2;1920;4885240;232647;750
201800050837;18;3;3;1150;4885990;231015;750
201800050838;18;3;3;1540;4885500;231993;750
201800050839;18;3;6;1900;4884790;231593;750
201800050840;18;3;10;150;4884930;233781;750
201800050841;18;3;10;903;4886290;231342;750
201800050842;18;3;11;1630;4885990;230961;750
201800050843;18;3;12;1452;4885600;232588;750
201800050844;18;3;14;820;4885520;229687;750
201800050845;18;3;17;1205;4885720;229927;750
201800050846;18;3;21;2045;4885540;232580;750
201800050847;18;3;23;1725;4886170;232011;750
201800050848;18;3;26;910;4886240;230922;750
201800050849;18;3;26;1633;4886000;231133;750
201800050850;18;3;28;2210;4886230;230542;750
201800050851;18;3;29;700;4885630;232545;750
201800050852;18;3;29;920;4885100;230613;750
201800050853;18;3;30;1930;4885620;230471;750
201800050854;18;4;1;2008;4886110;231318;750
201800050855;18;4;3;1920;4885070;232525;750
201800050856;18;4;3;1810;4885270;230855;750
201800050857;18;4;5;1030;4885320;231231;750
201800050858;18;4;6;925;4886000;231305;750
201800050859;18;4;6;910;4885880;230348;750
201800050860;18;4;6;1100;4885840;232229;750
201800050861;18;4;6;1905;4886300;230966;750
201800050862;18;4;12;930;4885950;232936;750
201800050863;18;4;12;2235;4885370;231337;750
201800050864;18;4;13;1930;4884710;231210;750
201800050865;18;4;15;200;4885380;234427;750
201800050866;18;4;21;1710;4886000;231133;750
201800050867;18;4;24;145;4884740;231817;750
201800050868;18;4;24;922;4885400;230953;750
201800050869;18;4;25;2311;4885700;232460;750
201800050870;18;4;27;1410;4886120;232391;750
201800050871;18;4;27;2345;4886280;231163;750
201800050872;18;4;28;1301;4884740;231623;750
201800050873;18;5;2;25;4885420;230628;750
201800050874;18;5;3;910;4884920;232018;750
201800050875;18;5;7;835;4885110;230703;750
201800050876;18;5;7;1853;4885050;231447;750
201800050877;18;5;7;2030;4885540;231803;750
201800050878;18;5;14;1130;4885500;231993;750
201800050879;18;5;17;2226;4885720;230990;750
201800050880;18;5;24;745;4885240;230805;750
201800050881;18;5;24;900;4886110;231027;750
201800050882;18;5;25;1430;4885950;232936;750
201800050883;18;5;25;2200;4886110;231318;750
201800050884;18;6;2;500;4882880;232769;750
201800050885;18;6;12;1415;4885480;232918;750
201800050886;18;6;14;150;4886240;231036;750
201800050887;18;6;16;1755;4884770;231333;750
201800050888;18;6;18;2030;4886110;232417;750
201800050889;18;6;20;1143;4886280;231163;750
201800050890;18;6;21;1050;4885380;232459;750
201800050891;18;6;22;432;4885820;232279;750
201800050892;18;6;22;910;4885950;230628;750
201800050893;18;6;22;1115;4885750;229103;750
201800050894;18;6;25;1605;4886280;231163;750
201800050895;18;6;25;1625;4885810;231118;750
201800050896;18;6;27;1225;4886290;231689;750
201800050897;18;6;28;2000;4885070;231162;750
201800050898;18;6;30;2120;4885560;230207;750
201800050899;18;6;30;2139;4884890;231139;750
201800050900;18;6;13;125;4885990;231015;750
201800050901;18;7;5;2205;4885440;234068;750
201800050902;18;7;7;1320;4885500;231993;750
201800050903;18;7;7;1515;4885480;230626;750
201800050904;18;7;11;128;4886170;232011;750
201800050905;18;7;14;1320;4882020;232575;750
201800050906;18;7;15;130;4885400;230953;750
201800050907;18;7;15;2010;4886110;230548;750
201800050908;18;7;15;2300;4886040;232642;750
201800050909;18;7;15;2340;4886210;229959;750
201800050910;18;7;16;655;4885950;232936;750
201800050911;18;7;19;917;4885422;230583;750
201800050912;18;7;20;935;4885275;229827;750
201800050913;18;7;29;20;4885000;230000;750
